NOTAM Text,Category
"!FDC 3/4862 DVT IAP PHOENIX DEER VALLEY, PHOENIX, AZ.
RNAV (GPS) RWY 25L, ORIG-C...
CIRCLING CAT C MDA 2580/HAA 1102, VISIBILITY 3 SM, CIRCLING CAT D
MDA 2700/HAA 1222.
VDP 2.6 NM TO RW25L.
CHANGE MISSED APPROACH INSTRUCTIONS TO READ: CLIMB TO 6000 DIRECT
BOLES AND ON TRACK 313.89 TO HEVRO AND RIGHT TURN ON TRACK 072.17
TO BANYO AND HOLD.
ALTERNATE MINIMUMS: CAT A, B 1000-2, CAT C 1200-3, CAT D 1300-3, NA
WHEN LOCAL WEATHER NOT AVAILABLE.
CHANGE PBN REQUIREMENTS NOTE TO READ: RNP APCH - GPS.
CHANGE NOTE TO READ: WHEN LOCAL ALTIMETER SETTING NOT RECEIVED, USE
SCOTTSDALE ALTIMETER SETTING; INCREASE LPV ALL CATS DA TO 1877 FT
AND LPV ALL CATS VISIBILITY 1/8 SM. INCREASE ALL MDA 40 FT AND
CIRCLING CATS B VISIBILITY 1/4 SM.
DELETE PROFILE NOTE: *LNAV ONLY. DELETE ASTERISK FROM VDP AT 2.7 NM
TO RW25L.
THIS IS RNAV (GPS) RWY 25L, ORIG-D. 2303081704-PERM",W
"!FTW 01/162 09T AD AP CLSD EXC PPR 719-221-7993
2301081447-2306302359",APC
"A1079/23 NOTAMN
Q) EDGG/QMXHW/IV/M  /A /000/999/5117N00645E005
A) EDDL B) 2303122200 C) 2304302159
E) TWY K5 AND TWY L9 CONSTRUCTION PHASE 1 ACTIVE. REF AIP SUP IFR 
02/23 EFF 23 FEB 2023.",C
"!FDC 2/2204 GSO IAP PIEDMONT TRIAD INTL, GREENSBORO, NC.
RNAV (GPS) RWY 32, AMDT 3A...
MISSED APPROACH: CLIMB TO 4100 DIRECT FAMOV AND HOLD, CONTINUE CLIMB-IN-HOLD TO 4100.
NOTE: RWY 32 HELICOPTER VISBILITY REDUCTION BELOW 3/4 SM NA.
34:1 IS NOT CLEAR.
2209231402-2409231402EST",PRO
!CXO 01/405 3T2 AD AP CLSD TO TRANSIENT TRG ACFT 2301202207-2310272359,APC
"Y1203/23 NOTAMN
Q) UEEE/QRTCA/IV/BO/W/000/070/5739N11950E002
A) UEEE B) 2303070400 C) 2303120700
D) 07-12 0400-0700
E) AIRSPACE CLSD WI CIRCLE RADIUS 2KM CENTRE 573912N1195036E.
F) SFC  G) 2000M AMSL",GC
!DIK 03/037 DIK TWY A1 CLSD 2303041400-2304281800,GC
!CPR 03/147 FBR NAV VOR/DME U/S 2303092036-2309092111EST,NAV
"M0017/23 NOTAMN 
Q) DRRR/QXXXX/IV/NBO/A/000/999/1657N00800E005 
A) DRZA 
B) 2301241528 
C) 2303312359 
E) FUEL REQUEST LIMITED TO 60K, UP TO 75K WITH INSTALLATION CC APPROVAL",F
"Y1278/23 NOTAMN
Q) UEEE/QRTCA/IV/BO/W/000/020/6625N11240E001
A) UEEE B) 2303090500 C) 2303140900
D) 09-14 0500-0900
E) AIRSPACE CLSD WI CIRCLE RADIUS 1KM CENTRE 662500N1124000E.
F) SFC  G) 500M AMSL",GC
!SFO 03/180 SFO TWY C BTN APCH END RWY 28L AND APCH END RWY 28R CLSD 2303090810-2303091500,GC
!HEZ 04/001 HEZ NAV ILS RWY 13 U/S 2304101200-2306122300,NAV
"!FDC 3/7716 MIA IAP MIAMI INTL, MIAMI, FL.
RNAV (GPS) Y RWY 27, AMDT 4...
LPV DA 314/HAT 305 ALL CATS.  LNAV/VNAV DA 510/HAT 501 ALL CATS, VISIBILITY RVR 5500 ALL CATS. FOR INOP ALS, INCREASE LPV ALL CATS VISIBILITY TO RVR 4500.  TEMPORARY CRANE 223FT MSL 2345FT SOUTHWEST OF RWY 27 (2022-ASO-34152-OE).
2302211444-2305031444EST",PRO
!APC 11/005 APC AD AP SELF SERVE FUEL NOT AVBL 2211212303-2304282300,F
"!FDC 3/9702 LGA SID LAGUARDIA, NEW YORK, NY.
LAGUARDIA SEVEN DEPARTURE...
COATE, ELIOT, ZIMMZ, NEWEL DEPARTURES: NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SAX VOR OUT OF SERVICE. 2304110954-2309302111EST",PRO
!OXR 04/011 OXR NAV ILS RWY 25 U/S DLY 2300-1300 2304102300-2307061300,NAV
"!FDC 2/4929 WS61 SPECIAL TOMAH MEMORIAL HOSPITAL, TOMAH, WI. COPTER
RNAV (GPS) 36, ORIG...
RDO ALTIMETER UNREL EXC FOR ACFT USING APPROVED ALTERNATIVE 
METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE 
AIRWORTHINESS DIRECTIVES 2021-23-13.

2210170700-2401190506",PRO
"M0363/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KLOR KSXS KHEY KFHK B) 2303131343 C) 2306022359
E) UH72 PRIMARY PHASE WEATHER RECALL SVFR CORRIDOR - EFFECTIVE 23
 MARCH 2023 - HIGHBLUFF INBOUND: DEPART HIGHBLUFF TRAFFIC PATTERN,
 DIRECT ACP SANDPIT [SANDP] (16R FV 23870 52440), CONTACTING CAIRNS
 ATCT PRIOR TO REACHING ACP SANDPIT[SANDP] (16R FV 23870 52440),
 DIRECT ACP JUNKYARD [JNKYD] (16R FV 23500 56500), THEN AS DIRECTED
 BY CAIRNS ATCT (EXPECT TO LAND RUNWAY 36 THEN EXIT RIGHT TO FOXTROT
 SOD) .",W
"A0270/23 NOTAMR A0147/23 
Q) VTBB/QMXXX/IV/BO/A/000/999/1957N09953E005
A) VTCT B) 2301310305 C) 2304302359
E) REVISED THE CONSTRUCTION OF NEW TAXIWAYS
   ITEM 4 WORKS SCHEDULE AND CONSTRUCTION PHASES
         PHASE 1     PERIOD : 31 JAN 2023-31 JUL 2023
         PHASE 2 (1) PERIOD : 01 AUG 2023-30 SEP 2023
         PHASE 2 (2) PERIOD : 30 SEP 2023-30 APR 2024
   ITEM 8 VALIDITY
         THIS AIP SUP WILL REMAIN CURRENT UNTIL 30 APR 2024  
   REF NON-AIRAC AIP SUP A15/22",C
!STL 02/040 MAW NAV TACAN AZM U/S 2302021544-2409302000EST,NAV
"A0229/23 NOTAMR A0042/23
Q) TNCF/QCALT/IV/B/E/000/999/1220N06907W250
A) TNCF
B) 2303201943 C) 2304302359
E) REDUCED RANGE 121.5 MHZ DUE TO CONSTRUCTION ACTIVITIES.",C
"!FDC 3/8657 HPN IAP WESTCHESTER COUNTY, WHITE PLAINS, NY.
ILS OR LOC RWY 34, AMDT 5C...
S-LOC 34 RADAR OR DME REQUIRED EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
LGA VOR/DME OUT OF SERVICE. 2304120100-2304190655EST",PRO
"!FDC 2/8769 MXO PART 1 OF 2 ODP MONTICELLO RGNL, MONTICELLO, IA.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 4...
TAKE-OFF MINIMUMS RWY 09, 27 NA - ENVIRONMENTAL.
TAKEOFF OBSTACLE NOTES: NOTE: RWY 15, LIGHTING, NAVAID BEGINNING 9
FT FROM DER, 103 FT RIGHT OF CENTERLINE, UP TO 2 FT AGL/831 FT MSL.
LIGHTING, NAVAID, TERRAIN BEGINNING 10 FT FROM DER, 104 FT LEFT OF
CENTERLINE, UP TO 2 FT AGL/834 FT MSL. TERRAIN 29 FT FROM DER, 496
FT RIGHT OF CENTERLINE, 833 FT MSL. ROAD BEGINNING 56 FT FROM DER,
453 FT RIGHT OF CENTERLINE, UP TO 844 FT MSL. TREES BEGINNING 791
FT FROM DER, 2 FT LEFT OF CENTERLINE, UP TO 871 FT MSL. TREES
BEGINNING 2360 FT FROM DER, 264 FT RIGHT OF CENTERLINE, UP TO 911
FT MSL. TREES BEGINNING 2425 FT FROM DER, 3 FT RIGHT OF CENTERLINE,
UP TO 916 FT MSL. TREES BEGINNING 2652 FT FROM DER, 119 FT RIGHT OF
CENTERLINE, UP TO 938 FT MSL. TREE, POLE BEGINNING 2724 FT FROM
DER, 48 FT RIGHT OF CENTERLINE, UP TO 948 FT MSL. TREES BEGINNING
2993 FT FROM DER, 47 FT LEFT OF CENTERLINE, UP TO 911 FT MSL. NOTE:
RWY 33, LIGHTING 9 FT FROM DER, 246 FT RIGHT OF CENTERLINE, 2 FT
AGL/832 FT MSL. LIGHTING BEGINNING 10 FT FROM DER, 17 FT LEFT OF
CENTERLINE, UP TO 2 FT AGL/827 FT MSL. LIGHTING, NAVAID, TREE,
TERRAIN BEGINNING 10 FT FROM DER, 105 FT RIGHT OF CENTERLINE, UP TO
2 FT AGL/834 FT MSL. TREE 222 FT FROM DER, 406 FT RIGHT OF
ALL OTHER DATA REMAINS AS PUBLISHED. 2205041327-2405041327EST
END PART 1 OF 2
!FDC 2/8769 MXO PART 2 OF 2 ODP MONTICELLO RGNL, MONTICELLO, IA.
CENTERLINE, 835 FT MSL. POLE 602 FT FROM DER, 597 FT RIGHT OF
CENTERLINE, 26 FT AGL/869 FT MSL. ROAD 704 FT FROM DER, 642 FT LEFT
OF CENTERLINE, 860 FT MSL. ROAD, SIGN, FENCE, TREE, TERRAIN
BEGINNING 791 FT FROM DER, 44 FT LEFT OF CENTERLINE, UP TO 865 FT
MSL. ROAD, SIGN, TREE, TERRAIN BEGINNING 962 FT FROM DER, 14 FT
RIGHT OF CENTERLINE, UP TO 871 FT MSL. POLE, ROAD, SIGN, FENCE,
TERRAIN, TREE BEGINNING 1437 FT FROM DER, 27 FT RIGHT OF
CENTERLINE, UP TO 37 FT AGL/892 FT MSL. TREE, ROAD, BRIDGE, POLE
BEGINNING 1480 FT FROM DER, 14 FT LEFT OF CENTERLINE, UP TO 915 FT
MSL. TREE, ROAD BEGINNING 1840 FT FROM DER, 55 FT RIGHT OF
CENTERLINE, UP TO 900 FT MSL. TREES BEGINNING 2302 FT FROM DER, 348
FT LEFT OF CENTERLINE, UP TO 930 FT MSL. TREES BEGINNING 4181 FT
FROM DER, 147 FT RIGHT OF CENTERLINE, UP TO 935 FT MSL.
ALL OTHER DATA REMAINS AS PUBLISHED. 2205041327-2405041327EST
END PART 2 OF 2
",NAV
"A0418/23 NOTAMN
Q) VABF/QFAHX/IV/NBO/A/000/999/1906N07252E005
A) VABB B) 2303310030 C) 2306301200
D) DLY BTN 0030-0400 AND 0800-1200
E) CONCENTRATION OF BIRDS IN AND AROUND VCY OF AD.
   BIRDS WITH WT BTN 100GRAMS TO 5KG. 
   MAX SIZE OF FLOCK OF BIRDS UPTO 50 BIRDS.
   PILOTS TO EXER CTN DRG LDG/TKOF",WL
"!FDC 3/9645 ONT SID ONTARIO INTL, ONTARIO, CA.
NIKKL ONE DEPARTURE...
DEPARTURE PROCEDURE NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
PDZ VORTAC OUT OF SERVICE. 2304111700-2304180738EST",PRO
"A0435/23 NOTAMN
Q) VABF/QFALC/IV/NBO/A/000/999/1835N07355E005
A) VAPO B) 2304010530 C) 2307011030
D) EV SAT BTN 0530-1030
E) AIRFIELD WILL REMAIN CLSD FOR MAINT WORK OF NAVAID,
   COM SET AND PAVEMENT SURFACES.ALL SKED AND NON SKED
   OPR TO ADHERE MAINT CLOSURE",NAV
"!FDC 3/9649 7CL1 SPECIAL IAP CHILDRENS HOSPITAL OAKLAND, OAKLAND,
CA. COPTER GPS 066, ORIG EHUPE INTERMEDIATE ALTITUDE 2100. 1090
BUILDING, 1.59 MILES NORTHWEST OF AFIVA WAYPOINT. CHANGE MISSED
APPROACH INSTRUCTIONS TO READ: CLIMBING LEFT TURN TO 3100 DIRECT
INDUW AND HOLD. 2025 TWR 8.2 NM EAST OF INDUW WAYPOINT

2302251500-2310102359",PRO
" B1848/23 NOTAMR B1117/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 1 OF 4 B) 2304010000 C) 2305010000 EST
E) CHECKLIST
YEAR=2021 6574
YEAR=2022 3616 3617 4900 4901 5574 6594 7508 7510 7511 7512
          7513 7514 7937 7963
YEAR=2023 0045 0091 0092 0101 0124 0126 0139 0140 0141 0145
          0150 0153 0155 0156 0157 0159 0160 0177 0185 0186
          0202 0213 0242 0251 0252 0253 0254 0268 0269 0273
          0298 0321 0327 0328 0329 0331 0334 0335 0348 0384
          0385 0386 0387 0389 0402 0403 0404 0405 0422 0436
          0439 0440 0457 0486 0487 0489 0496 0507 0508 0509
          0510 0511 0512 0513 0514 0515 0516 0517 0542 0549
          0565 0566 0568 0569 0575 0577 0610 0616 0624 0632
          0649 0652 0670 0684 0702 0720 0721 0722 0723 0724
          0725 0726 0727 0765 0767 0769 0772 0773 0775 0781
          0792 0795 0796 0797 0798 0803 0806 0809 0810 0814
          0818 0837 0849 0867 0885 0898 0899 0900 0913 0966
          0972 0973 0976 0977 0978 1016 1023 1024 1030 1037
          1061 1065 1066 1067 1068 1073 1076 1077 1089 1095
PART 1 OF 4
B1848/23 NOTAMR B1117/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 2 OF 4 B) 2304010000 C) 2305010000 EST
E)           1096 1098 1099 1102 1105 1107 1110 1112 1113 1114
          1116 1129 1134 1135 1140 1146 1171 1196 1231 1234
          1235 1246 1264 1274 1275 1278 1279 1316 1317 1320
          1322 1324 1325 1326 1327 1328 1329 1330 1331 1332
          1333 1334 1364 1390 1391 1392 1393 1395 1398 1405
          1410 1413 1416 1428 1430 1455 1459 1461 1485 1493
          1497 1516 1526 1531 1532 1533 1535 1536 1537 1547
          1548 1551 1559 1568 1576 1580 1581 1582 1583 1584
          1586 1597 1598 1610 1623 1627 1628 1632 1634 1635
          1645 1646 1648 1649 1650 1651 1665 1669 1672 1674
S3/2023 BOLOGNA/BORGO PANIGALE (LIPE) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 23 FEB 2023
 S2/2023 LIPB: WIP FOR APN 200 EXPANSION AND APN 300 DOWNSIZING
 EFFECTIVE DATE: 23 FEB 2023
 S1/2023 LIRN: ACT ON TRIAL BASIS OF NOISE ABATEMENT ICP AND SID 
RWY24
 EFFECTIVE DATE: 23 FEB 2023
 S43/2022 IMPLEMENTATION OF &apos;REGIONE LAZIO&apos; PROTECTED AREAS
 EFFECTIVE DATE: 26 JAN 2023
 S42/2022 FIRENZE/PERETOLA (LIRQ) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 29 DEC 2022
 S41/2022 LIRA: ACTIVATION ON TRIAL BASIS OF NOISE ABATEMENT ICP/SID 
RWY15
 EFFECTIVE DATE: 29 DEC 2022
PART 2 OF 4
B1848/23 NOTAMR B1117/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 3 OF 4 B) 2304010000 C) 2305010000 EST
E)  S39/2022 BOLOGNA/BORGO PANIGALE (LIPE) AD: CONSTRUCTION WORKS OF 
NEW APRON
 EFFECTIVE DATE: 29 DEC 2022
 S38/2022 TRIESTE/RONCHI DEI LEGIONARI (LIPQ) AD: APRON REFURBISHING 
WORKS
 EFFECTIVE DATE: 01 DEC 2022
 S37/2022 PESCARA (LIBP) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 01 DEC 2022
 S36/2022 PESCARA (LIBP) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 01 DEC 2022
 S35/2022 LIPX AD: EXPANSION AND UPGRADING OF DEP TERMINAL
 EFFECTIVE DATE: 03 NOV 2022
 S29/2022 BOLZANO (LIPB) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 06 OCT 2022
 S28/2022 GENOVA/SESTRI (LIMJ) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 06 OCT 2022
 S26/2022 LICJ: TEMPORARY CRANE
 EFFECTIVE DATE: 08 SEP 2022
 S23/2022 LIME:GENERAL AVIATION, BUSINESS AND AEROTAXI AIRCRAFT, 
REFUELLING
 EFFECTIVE DATE: 12 AUG 2022
 S22/2022 BERGAMO/ORIO AL SERIO (LIME) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 11 AUG 2022
 S17/2022 BERGAMO/ORIO AL SERIO (LIME) AD: TEMPORARY CRANE
PART 3 OF 4
B1848/23 NOTAMR B1117/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 4 OF 4 B) 2304010000 C) 2305010000 EST
E)  EFFECTIVE DATE: 14 JUL 2022
 S14/2022 MILANO/LINATE (LIML) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 14 JUL 2022 S13/2022 TORINO/AERITALIA (LIMA): TEMPORARY CRANE
 EFFECTIVE DATE: 14 JUL 2022
 S11/2022 FIRENZE/PERETOLA (LIRQ) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 14 JUL 2022
 S10/2022 BOLOGNA/BORGO PANIGALE (LIPE) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 14 JUL 2022
 S1/2022 AQUINO (LIAQ) AD: AERODROME CLOSED TO ALL TRAFFIC
 EFFECTIVE DATE: 23 APR 2022
-AIC CHECKLIST
 A014/2007 A005/2010 A012/2010 A004/2012 A006/2012 A010/2012
 A017/2012 A006/2013 A011/2013 A013/2013 A003/2015 A007/2015
 A009/2016 A007/2017 A014/2017 A004/2018 A009/2018 A011/2018
 A004/2019 A001/2020 A004/2021 A006/2021 A001/2022 A003/2022
 A005/2022 A008/2022 A009/2022 A010/2022 A011/2022 A001/2023
 A002/2023
PART 4 OF 4
",C
"A0225/23 NOTAMN
Q) TTZP/QFUAU/IV/NBO/A/000/999/1520N06124W005
A) TDCF
B) 2302091351 C) 2304092359
E) JET A1 FUEL UNAVAILABLE",F
!FTW 02/650 9F9 AD AP CLSD TO TRANSIENT 2302171839-2303172359,APC
"I0839/23 NOTAMR I0741/23
Q) CZVR/QFUAR/IV/NBO/A/000/999/5211N12203W005
A) CYWL B) 2302282325 C) 2305292100 EST
E) FUEL JA AVBL 30MIN PN CTC 250-305-9676",F
"G0517/23 NOTAMN
Q) ZHWH/QMXLC/IV/M/A/000/999/3047N11412E005
A) ZHHH B) 2303121800 C) 2303122200 
E) TWY J CLSD BTN PARKING STAND NR.323 AND NR.331 DUE TO MAINT.",GC
"M0092/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KLOR KSXS KFHK KHEY B) 2301262031 C) 2304220630
E) ECH STAGEFIELD (11AL) BEGINNING AM FLIGHT PERIOD, 8 DEC - TILL
 COMPLETE, DURING ALL FLIGHT PERIODS THE CENTER RAMP WILL BE CLOSED
 FOR CONSTRUCTION. ONLY STUDENT SWAPS AND WARM FUEL WILL BE
 CONDUCTED ON LANE 3 AS DIRECTED BY ATC. ADITIONALLY, USE CAUTION
 PERSONNEL AND EQUIPMENT LOCATED NEAR THE CENTER RAMP AREA",F
!AOO 01/224 8G2 AD AP JET A FUEL NOT AVBL 2301241722-2304302359,F
"!FDC 3/8299 ZDC NC..AIRSPACE CRESWELL,NC..TEMPORARY FLIGHT
RESTRICTIONS WI AN AREA DEFINED AS 5NM RADIUS OF 354305N0762204W
(RBX258034.9) SFC-1000FT. TO PROVIDE A SAFE ENVIRONMENT FOR FIRE
FIGHTING. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT
RESTRICTIONS ARE IN EFFECT. FIRE FIGHTING OPERATIONS TELEPHONE
919-208-1519 OR FREQ 122.925/NORTH CAROLINA FOREST SERVICE FIRE IS
IN CHARGE OF THE OPERATIONS. WASHINGTON /ZDC/ ARTCC TELEPHONE
703-771-3470 IS THE FAA COORDINATION FACILITY.
2304080000-2304140400",TFR
"!FDC 3/9261 DAY IAP JAMES M COX DAYTON INTL, DAYTON, OH.
RNAV (GPS) RWY 36, AMDT 1A...
LNAV MDA 1520/HAT 512 ALL CATS. VISIBILITY CATS C/D 1 3/8. 
VDP 1.42 NM TO RWY 36. 
TEMPORARY CRANE 1219FT MSL 2908FT NW OF RWY 36 (2021-AGL-11656-NRA).
2304101823-2311201823EST",PRO
!HSP 02/005 HSP AD AP SELF SERVE FUEL NOT AVBL 2302281722-2303312359,F
"!FDC 2/5571 GPI SID GLACIER PARK INTL, KALISPELL, MT.
KILLY ONE DEPARTURE (RNAV)...
RWY 20: NA - ATC. 2209290119-2409280118EST",PRO
"!FDC 2/9657 6R3 SID CLEVELAND MUNI, CLEVELAND, TX.
BORRN FOUR DEPARTURE (RNAV)...
KARRR SEVEN DEPARTURE (RNAV)...
WATFO FIVE DEPARTURE (RNAV)...
CHANGE TAKEOFF MINIMUMS RWY 34 FOR CLEVELAND MUNI (6R3) TO READ: RWY 34, STANDARD WITH MINIMUM CLIMB OF 500 FT PER NM TO 1000.
2212291220-2412301220EST",PRO
"A9897/22 NOTAMR A8028/22
Q) MMFR/QMPXX///A/000/999/1926N09904W002 
A) MMMX 
B) 2212292045 
C) 2303312359
E) ACFT STAND 5 COMMERCIAL AVIATION APN FUEL HYDRANT U/S",F
"H3346/23 NOTAMN
Q) UUWV/QRTCA/IV/BO/W/000/030/5612N04006E011
A) UUWV B) 2303100500 C) 2303121800
D) 10-12 0500-1800
E) AIRSPACE CLSD AS FLW:
1. WI CIRCLE RADIUS 0.5KM CENTRE 561133N0395027E.
   SFC-750M AMSL.
2. WI 0.75KM EITHER SIDE OF LINE JOINING POINTS:
   561133N0395027E-561108N0394658E-561055N0395020E-561007N0395313E-
   560655N0395628E-560637N0400009E-560514N0400126E-560212N0395923E-
   560514N0400126E-560637N0400009E-560655N0395628E-561007N0395313E-
   561108N0400026E-561105N0400519E-561012N0401241E-560944N0401405E-
   560834N0401343E-560757N0401514E-560834N0401343E-560944N0401405E-
   561012N0401300E-561131N0401303E-561323N0401934E-561153N0402436E.
   550M AMSL-750M AMSL.
F) SFC  G) 750M AMSL",GC
!GRB 02/634 C89 RWY 08L/26R CLSD 2302251726-2304011725,GC
"D0113/23 NOTAMN
Q) LGGG/QFAHX/IV/NBO/A /000/999/3513N02606E005
A) LGST B) 2303011311 C) 2306012359 
E) BIRD CONCENTRATION, MAINLY SEAGULLS, AMONG OTHER BIRDS ON
RWY 05/23 AND IN THE VICINITY OF THE AIRPORT.",WL
"Y1336/23 NOTAMN
Q) UHMM/QRTCA/IV/BO/W/000/010/5315N15802E001
A) UHMM B) 2303150000 C) 2303160400
D) DAILY 0000-0400
E) AIRSPACE CLSD WI CIRCLE RADIUS 1KM CENTRE 531545N1580203E.
F) SFC  G) 200M AMSL",GC
"!FDC 2/8171 EWR IAP NEWARK LIBERTY INTL, NEWARK, NJ.
ILS OR LOC RWY 4L, AMDT 15B...
ILS RWY 4L (SA CAT I AND II), AMDT 15B.
RADAR REQUIRED FOR PROCEDURE ENTRY EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS.
CRI R-263 UNUSABLE.
2212211253-2401021252EST",PRO
"A0836/23 NOTAMN
Q) EFIN/QRDTT/IV/BO /W /000/035/6050N02657E017
A) EFIN B) 2304200000 C) 2305032359
E) TRIGGER NOTAM - AIP SUP 031/2023 WEF 20 APR 2023 TIL 17 APR 2024.
TEMPO DANGER AREA EFD808 MIL UAV UTTI.
A SEPARATE NOTAM WILL BE ISSUED TO ACTIVATE THE AREA
F) SFC G) 3500FT AMSL",UAV
"!FDC 4/3635 ZLA PART 1 OF 2 SPECIAL SECURITY NOTICE. DISNEYLAND 
THEME 
PARK, 
ANAHEIM, CA. THIS NOTAM REPLACES NOTAM 9/5145 TO REFLECT A 
TRANSPORTATION SECURITY ADMINISTRATION (TSA)WEBSITE UPDATE AND 
ADDITIONAL INFORMATION CONCERNING AIRSPACE WAIVERS. FLIGHT 
RESTRICTIONS IN THIS NOTAM COMPLY WITH STATUTORY MANDATES DETAILED IN
SECTION 352 OF PUBLIC LAW 108-7 AS AMENDED BY SECTION 521 OF PUBLIC 
LAW 108-199. PURSUANT TO 49 USC 40103(B), THE 
FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE DEFINED
IN THIS NOTAM AS &apos;NATIONAL DEFENSE AIRSPACE&apos;. ANY PERSON WHO 
KNOWINGLY OR WILLFULLY VIOLATES THE RULES PERTAINING TO OPERATIONS IN
THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL PENALTIES UNDER 49 
USC 46307. PILOTS WHO DO NOT ADHERE TO THE FOLLOWING PROCEDURES MAY 
BE INTERCEPTED, DETAINED AND INTERVIEWED BY LAW ENFORCEMENT/SECURITY 
PERSONNEL. PURSUANT TO 14 CFR SECTION 99.7, SPECIAL SECURITY 
INSTRUCTIONS; ALL AIRCRAFT FLIGHT OPERATIONS, INCLUDING UNMANNED AND 
REMOTE CONTROLLED AIRCRAFT, ARE PROHIBITED WITHIN A 3 NMR OF 
334805N/1175517W OR THE SLI066006.8 UP TO AND INCLUDING 3000FT AGL. 
1410271500-PERM
END PART 1 OF 2
!FDC 4/3635 ZLA PART 2 OF 2 SPECIAL
THE RESTRICTIONS DO NOT APPLY TO THOSE AIRCRAFT AUTHORIZED BY AND IN 
CONTACT WITH ATC FOR OPERATIONAL OR SAFETY OF FLIGHT PURPOSES, 
DEPARTMENT OF DEFENSE, LAW ENFORCEMENT, AND AIR AMBULANCE FLIGHT 
OPERATIONS. FLIGHTS CONDUCTED FOR OPERATIONAL PURPOSES OF ANY 
DISNEYLAND EVENT AND VENUE ARE AUTHORIZED WITH AN APPROVED WAIVER. AN
FAA AIRSPACE WAIVER DOES NOT RELIEVE OPERATORS FROM OBTAINING ALL 
OTHER NECESSARY AUTHORIZATIONS AND COMPLYING WITH ALL APPLICABLE 
FEDERAL AVIATION REGULATIONS. ALL PREVIOUSLY ISSUED WAIVERS TO FDC 
NOTAM 9/5145 REMAIN VALID UNTIL THE SPECIFIED END DATE BUT NOT TO 
EXCEED 90 DAYS FOLLOWING THE EFFECTIVE DATE OF THIS NOTAM. 
INFORMATION ABOUT AIRSPACE WAIVER APPLICATIONS AND TSA SECURITY 
AUTHORIZATIONS CAN BE FOUND AT 
HTTP://WWW.TSA.GOV/STAKEHOLDERS/AIRSPACE-WAIVERS-0 OR BY CALLING TSA 
AT 571-227-2071. SUBMIT REQUESTS FOR FAA AIRSPACE WAIVERS AT 
HTTPS://WAIVERS.FAA.GOV
1410271500-PERM
END PART 2 OF 2
",TFR
"E3677/23 NOTAMN
Q) USTV/QRTCA/IV/BO/W/010/020/5700N06346E001
A) USTV B) 2303110300 C) 2303161500
D) DAILY 0300-1500
E) AIRSPACE CLSD WI AREA:
570026N0634623E-565953N0634616E-570000N0634501E-
570028N0634501E-570026N0634623E.
F) 500M AMSL  G) 600M AMSL",GC
"N1420/23 NOTAMN
Q) UWWW/QRTCA/IV/BO/W/010/030/5259N04255E004
A) UWWW B) 2303070700 C) 2303121600
D) DAILY 0700-1600
E) AIRSPACE CLSD WI AREA:
525836N0424855E-530211N0425242E-530054N0425545E-525844N0425612E-
525722N0425945E-525529N0425737E-525836N0424855E
F) 500M AMSL  G) 800M AMSL",GC
!EKN 09/014 7G1 AD AP FUEL NOT AVBL 2209031624-2309012359,F
"D0086/23 NOTAMN
Q) LGGG/QFMLT/IV/BO /A /000/999/3701N02506E005
A) LGPA B) 2302191246 C) 2305192159 
E) AUTOMATIC WEATHER STATION (LOCATED AT THRESHOLD RWY 17) U/S.",W
